#samples, filetype, datatype, headerlength, delta t (s), mV/Division, bottom pore pressure (psi), top pore pressure (psi), confining pressure at gauge (psi), confining pressure at transducer (psi), T outside, T inside, date/time, velocity (km/s), left velocity pick, right velocity pick, left signal pick, right signal pick, left reference pick, right reference pick, left short Q pick, right short Q pick, left long Q pick, right long Q pick, Q over 3 points, Q over >3 points, Gamma, time of flight, reference filename, 1st four characters in reference filename, 1st operator, 2nd operator, comment, system delay (s), samplelength
10000, 0, 3, 0, 1.0E-7, 0.05, 0.0, 0.0, 0.0, 0.0, -6.970000000000001E-5, 0.0, 2/20/2023 8:48:4, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,                                                                                 ,     ,               chance,                     ,                                                                                                                                                                 , 1.1E-6, 1.315
t (ns), A (mV)
+46900E0, +0000E00
+47000E0, +7813E-09
+47100E0, -7813E-09
+47200E0, +0000E00
+47300E0, +7813E-09
+47400E0, +3906E-08
+47500E0, +2344E-08
+47600E0, +0000E00
+47700E0, +7813E-09
+47800E0, +0000E00
+47900E0, -7813E-09
+48000E0, +1563E-08
+48100E0, +5469E-08
+48200E0, +0000E00
+48300E0, +0000E00
+48400E0, -1563E-08
+48500E0, +1563E-08
+48600E0, +0000E00
+48700E0, +0000E00
+48800E0, -7813E-09
+48900E0, +1563E-08
+49000E0, -7813E-09
+49100E0, +0000E00
+49200E0, +0000E00
+49300E0, +0000E00
+49400E0, -7813E-09
+49500E0, +0000E00
+49600E0, +7813E-09
+49700E0, +7813E-09
+49800E0, +7813E-09
+49900E0, +1563E-08
+50000E0, -7813E-09
+50100E0, +7813E-09
+50200E0, +0000E00
+50300E0, -7813E-09
+50400E0, +1563E-08
+50500E0, +0000E00
+50600E0, -7813E-09
+50700E0, +0000E00
+50800E0, +7813E-09
+50900E0, +7813E-09
+51000E0, +0000E00
+51100E0, -7813E-09
+51200E0, +0000E00
+51300E0, -7813E-09
+51400E0, +0000E00
+51500E0, +0000E00
+51600E0, +0000E00
+51700E0, +0000E00
+51800E0, +1563E-08
+51900E0, +1563E-08
+52000E0, +0000E00
+52100E0, +0000E00
+52200E0, +1563E-08
+52300E0, +7813E-09
+52400E0, +0000E00
+52500E0, +1563E-08
+52600E0, +0000E00
+52700E0, +0000E00
+52800E0, +0000E00
+52900E0, +0000E00
+53000E0, +1563E-08
+53100E0, +7813E-09
+53200E0, +1563E-08
+53300E0, +7813E-09
+53400E0, +1563E-08
+53500E0, +1563E-08
+53600E0, +7813E-09
+53700E0, +0000E00
+53800E0, +7813E-09
+53900E0, +0000E00
+54000E0, +0000E00
+54100E0, +0000E00
+54200E0, +5469E-08
+54300E0, -7813E-09
+54400E0, +1563E-08
+54500E0, -7813E-09
+54600E0, +7813E-09
+54700E0, +1563E-08
+54800E0, +0000E00
+54900E0, +7813E-09
+55000E0, +0000E00
+55100E0, +0000E00
+55200E0, +7813E-09
+55300E0, -7813E-09
+55400E0, +0000E00
+55500E0, +7813E-09
+55600E0, +3125E-08
+55700E0, +7813E-09
+55800E0, +7813E-09
+55900E0, +3125E-08
+56000E0, +0000E00
+56100E0, +7813E-09
+56200E0, +1563E-08
+56300E0, +7813E-09
+56400E0, +7813E-09
+56500E0, +0000E00
+56600E0, -7813E-09
+56700E0, +2344E-08
+56800E0, +0000E00
+56900E0, +7813E-09
+57000E0, +1563E-08
+57100E0, +2344E-08
+57200E0, -7813E-09
+57300E0, -7813E-09
+57400E0, +7813E-09
+57500E0, +0000E00
+57600E0, +1563E-08
+57700E0, +1563E-08
+57800E0, +7813E-09
+57900E0, -7813E-09
+58000E0, -7813E-09
+58100E0, +0000E00
+58200E0, +0000E00
+58300E0, -7813E-09
+58400E0, +7813E-09
+58500E0, -7813E-09
+58600E0, +0000E00
+58700E0, +0000E00
+58800E0, +0000E00
+58900E0, +7813E-09
+59000E0, +0000E00
+59100E0, +5469E-08
+59200E0, +7813E-09
+59300E0, +7813E-09
+59400E0, +0000E00
+59500E0, -7813E-09
+59600E0, +0000E00
+59700E0, +1563E-08
+59800E0, +1563E-08
+59900E0, +0000E00
+60000E0, +3906E-08
+60100E0, +2344E-08
+60200E0, +1563E-08
+60300E0, +0000E00
+60400E0, +2344E-08
+60500E0, +0000E00
+60600E0, +2344E-08
+60700E0, +2344E-08
+60800E0, +0000E00
+60900E0, +7813E-09
+61000E0, +7813E-09
+61100E0, +0000E00
+61200E0, -7813E-09
+61300E0, +1563E-08
+61400E0, +3125E-08
+61500E0, +7813E-09
+61600E0, +7813E-09
+61700E0, +7813E-09
+61800E0, +1563E-08
+61900E0, +0000E00
+62000E0, +0000E00
+62100E0, -7813E-09
+62200E0, +0000E00
+62300E0, +0000E00
+62400E0, -7813E-09
+62500E0, +1563E-08
+62600E0, +0000E00
+62700E0, +0000E00
+62800E0, +0000E00
+62900E0, +1563E-08
+63000E0, +0000E00
+63100E0, +7813E-09
+63200E0, +0000E00
+63300E0, +0000E00
+63400E0, +1563E-08
+63500E0, +7813E-09
+63600E0, +0000E00
+63700E0, +0000E00
+63800E0, +0000E00
+63900E0, +1563E-08
+64000E0, -7813E-09
+64100E0, +7813E-09
+64200E0, +0000E00
+64300E0, +3125E-08
+64400E0, -7813E-09
+64500E0, +1563E-08
+64600E0, +1563E-08
+64700E0, +0000E00
+64800E0, +0000E00
+64900E0, +7813E-09
+65000E0, +0000E00
+65100E0, -7813E-09
+65200E0, +2344E-08
+65300E0, -7813E-09
+65400E0, +7813E-09
+65500E0, +1563E-08
+65600E0, +0000E00
+65700E0, +7813E-09
+65800E0, +0000E00
+65900E0, +0000E00
+66000E0, +1563E-08
+66100E0, +7813E-09
+66200E0, -7813E-09
+66300E0, +7813E-09
+66400E0, +1563E-08
+66500E0, +7813E-09
+66600E0, +7813E-09
+66700E0, +7813E-09
+66800E0, +0000E00
+66900E0, +7813E-09
+67000E0, +7813E-09
+67100E0, +1563E-08
+67200E0, +1563E-08
+67300E0, +0000E00
+67400E0, +0000E00
+67500E0, +1563E-08
+67600E0, +2344E-08
+67700E0, +0000E00
+67800E0, +3906E-08
+67900E0, +3906E-08
+68000E0, +0000E00
+68100E0, +0000E00
+68200E0, +7813E-09
+68300E0, +0000E00
+68400E0, +7813E-09
+68500E0, +7813E-09
+68600E0, +7813E-09
+68700E0, +3906E-08
+68800E0, +0000E00
+68900E0, +7813E-09
+69000E0, +0000E00
+69100E0, +1563E-08
+69200E0, +7813E-09
+69300E0, -7813E-09
+69400E0, +7813E-09
+69500E0, +0000E00
+69600E0, +0000E00
+69700E0, +0000E00
+69800E0, +7813E-09
+69900E0, +6328E-07
+70000E0, -9063E-07
+70100E0, -4687E-07
+70200E0, +0000E00
+70300E0, +0000E00
+70400E0, +2344E-08
+70500E0, +0000E00
+70600E0, +0000E00
+70700E0, -7813E-09
+70800E0, -7813E-09
+70900E0, +1563E-08
+71000E0, +1563E-08
+71100E0, +0000E00
+71200E0, +1563E-08
+71300E0, +0000E00
+71400E0, -7813E-09
+71500E0, +1563E-08
+71600E0, -3906E-08
+71700E0, +7813E-09
+71800E0, +0000E00
+71900E0, +1563E-08
+72000E0, +0000E00
+72100E0, +1563E-08
+72200E0, +0000E00
+72300E0, +7813E-09
+72400E0, -7813E-09
+72500E0, +2344E-08
+72600E0, +0000E00
+72700E0, +1563E-08
+72800E0, +1563E-08
+72900E0, +7813E-09
+73000E0, -7813E-09
+73100E0, +0000E00
+73200E0, +7813E-09
+73300E0, +2344E-08
+73400E0, -7813E-09
+73500E0, +0000E00
+73600E0, +0000E00
+73700E0, +0000E00
+73800E0, +1563E-08
+73900E0, -7813E-09
+74000E0, +7813E-09
+74100E0, +1563E-08
+74200E0, +0000E00
+74300E0, -7813E-09
+74400E0, +1563E-08
+74500E0, -7813E-09
+74600E0, +0000E00
+74700E0, +2344E-08
+74800E0, +1563E-08
+74900E0, +1563E-08
+75000E0, +0000E00
+75100E0, +0000E00
+75200E0, +7813E-09
+75300E0, +7813E-09
+75400E0, +0000E00
+75500E0, +7813E-09
+75600E0, +7813E-09
+75700E0, +7813E-09
+75800E0, +0000E00
+75900E0, +7813E-09
+76000E0, +0000E00
+76100E0, +7813E-09
+76200E0, +0000E00
+76300E0, +2344E-08
+76400E0, +7813E-09
+76500E0, -7813E-09
+76600E0, +1563E-08
+76700E0, +0000E00
