#samples, filetype, datatype, headerlength, delta t (s), mV/Division, bottom pore pressure (psi), top pore pressure (psi), confining pressure at gauge (psi), confining pressure at transducer (psi), T outside, T inside, date/time, velocity (km/s), left velocity pick, right velocity pick, left signal pick, right signal pick, left reference pick, right reference pick, left short Q pick, right short Q pick, left long Q pick, right long Q pick, Q over 3 points, Q over >3 points, Gamma, time of flight, reference filename, 1st four characters in reference filename, 1st operator, 2nd operator, comment, system delay (s), samplelength
10000, 0, 3, 0, 1.0E-7, 0.005, 0.0, 0.0, 0.0, 0.0, -6.970000000000001E-5, 0.0, 2/26/2023 2:4:48, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,                                                                                 ,     ,               chance,                     ,                                                                                                                                                                 , 1.1E-6, 1.388
t (ns), A (mV)
+55100E0, +1080E-06
+55200E0, +1035E-06
+55300E0, +1073E-06
+55400E0, +1070E-06
+55500E0, +1058E-06
+55600E0, +1053E-06
+55700E0, +1082E-06
+55800E0, +1055E-06
+55900E0, +1055E-06
+56000E0, +1061E-06
+56100E0, +1045E-06
+56200E0, +1072E-06
+56300E0, +1052E-06
+56400E0, +1076E-06
+56500E0, +1047E-06
+56600E0, +1032E-06
+56700E0, +1043E-06
+56800E0, +1060E-06
+56900E0, +1077E-06
+57000E0, +1009E-06
+57100E0, +1060E-06
+57200E0, +1088E-06
+57300E0, +1031E-06
+57400E0, +1070E-06
+57500E0, +1027E-06
+57600E0, +1063E-06
+57700E0, +1073E-06
+57800E0, +1064E-06
+57900E0, +1074E-06
+58000E0, +1079E-06
+58100E0, +1052E-06
+58200E0, +1065E-06
+58300E0, +1054E-06
+58400E0, +1056E-06
+58500E0, +1037E-06
+58600E0, +1075E-06
+58700E0, +1016E-06
+58800E0, +1098E-06
+58900E0, +1041E-06
+59000E0, +1063E-06
+59100E0, +1048E-06
+59200E0, +1032E-06
+59300E0, +1080E-06
+59400E0, +1066E-06
+59500E0, +1060E-06
+59600E0, +1033E-06
+59700E0, +1098E-06
+59800E0, +1082E-06
+59900E0, +1094E-06
+60000E0, +1098E-06
+60100E0, +1043E-06
+60200E0, +1068E-06
+60300E0, +1068E-06
+60400E0, +1069E-06
+60500E0, +1041E-06
+60600E0, +1054E-06
+60700E0, +1019E-06
+60800E0, +1060E-06
+60900E0, +1073E-06
+61000E0, +1021E-06
+61100E0, +1052E-06
+61200E0, +1052E-06
+61300E0, +1075E-06
+61400E0, +1077E-06
+61500E0, +1049E-06
+61600E0, +1104E-06
+61700E0, +1058E-06
+61800E0, +1091E-06
+61900E0, +1063E-06
+62000E0, +1093E-06
+62100E0, +1066E-06
+62200E0, +1049E-06
+62300E0, +1100E-06
+62400E0, +1057E-06
+62500E0, +1097E-06
+62600E0, +1009E-06
+62700E0, +1059E-06
+62800E0, +1016E-06
+62900E0, +1062E-06
+63000E0, +1038E-06
+63100E0, +1060E-06
+63200E0, +1077E-06
+63300E0, +1048E-06
+63400E0, +1063E-06
+63500E0, +1095E-06
+63600E0, +1066E-06
+63700E0, +1065E-06
+63800E0, +1012E-06
+63900E0, +1061E-06
+64000E0, +1059E-06
+64100E0, +1051E-06
+64200E0, +1102E-06
+64300E0, +1068E-06
+64400E0, +1057E-06
+64500E0, +1035E-06
+64600E0, +1066E-06
+64700E0, +1060E-06
+64800E0, +1042E-06
+64900E0, +1099E-06
+65000E0, +1002E-06
+65100E0, +1098E-06
+65200E0, +1032E-06
+65300E0, +1041E-06
+65400E0, +1095E-06
+65500E0, +1042E-06
+65600E0, +1068E-06
+65700E0, +1070E-06
+65800E0, +1039E-06
+65900E0, +1077E-06
+66000E0, +1053E-06
+66100E0, +1062E-06
+66200E0, +1091E-06
+66300E0, +1060E-06
+66400E0, +1078E-06
+66500E0, +1093E-06
+66600E0, +1016E-06
+66700E0, +1041E-06
+66800E0, +1050E-06
+66900E0, +1077E-06
+67000E0, +1034E-06
+67100E0, +1043E-06
+67200E0, +1104E-06
+67300E0, +1070E-06
+67400E0, +1060E-06
+67500E0, +1063E-06
+67600E0, +1073E-06
+67700E0, +1067E-06
+67800E0, +1036E-06
+67900E0, +1064E-06
+68000E0, +1059E-06
+68100E0, +1046E-06
+68200E0, +1068E-06
+68300E0, +1099E-06
+68400E0, +1073E-06
+68500E0, +1049E-06
+68600E0, +1065E-06
+68700E0, +1011E-06
+68800E0, +1094E-06
+68900E0, +1047E-06
+69000E0, +1051E-06
+69100E0, +1048E-06
+69200E0, +1041E-06
+69300E0, +1055E-06
+69400E0, +1052E-06
+69500E0, +1030E-06
+69600E0, +1084E-06
+69700E0, +1012E-06
+69800E0, +1152E-06
+69900E0, +9648E-07
+70000E0, +1109E-06
+70100E0, +1314E-06
+70200E0, +7445E-07
+70300E0, +1026E-06
+70400E0, +1349E-06
+70500E0, +7992E-07
+70600E0, +1102E-06
+70700E0, +1194E-06
+70800E0, +9438E-07
+70900E0, +1062E-06
+71000E0, +1097E-06
+71100E0, +9977E-07
+71200E0, +1066E-06
+71300E0, +1066E-06
+71400E0, +9953E-07
+71500E0, +1058E-06
+71600E0, +1034E-06
+71700E0, +1040E-06
+71800E0, +1056E-06
+71900E0, +1031E-06
+72000E0, +1073E-06
+72100E0, +1023E-06
+72200E0, +1026E-06
+72300E0, +1048E-06
+72400E0, +1029E-06
